timestep,episode,mean_reward,mean_waiting_time,mean_queue_length,mean_utilization,mean_conflicts
245362,377,-724.0,0.0,15.218055555555555,0.0,0.0
246082,378,-724.0,0.0,17.247222222222224,0.0,0.0
246802,379,-724.0,0.0,15.825,0.0,0.0
247522,380,-724.0,0.0,12.751388888888888,0.0,0.0
248242,381,-724.0,0.0,14.143055555555556,0.0,0.0
248962,382,-730.0,0.0,14.9375,0.0,1.0
249682,383,-730.58125,3.0,13.251388888888888,0.2116145833333333,2.0
250402,384,-724.0,0.0,12.473611111111111,0.0,0.0
251122,385,-724.0,0.0,11.894444444444444,0.0,0.0
251842,386,-1210.027384853483,622.5,18.21388888888889,0.001324287880219043,0.0
252562,387,-724.0,0.0,13.305555555555555,0.0,0.0
253282,388,-724.0,0.0,11.39861111111111,0.0,0.0
254002,389,-724.0,0.0,12.54861111111111,0.0,0.0
254722,390,-724.0,0.0,16.81111111111111,0.0,0.0
255442,391,-729.875,1.0,15.776388888888889,0.14979166666666666,2.0
256162,392,-717.85625,1.0,13.11111111111111,0.16227430555555555,0.0
256882,393,-730.0,0.0,18.6125,0.0,1.0
257602,394,-724.0,0.0,16.755555555555556,0.0,0.0
258322,395,-814.0,0.0,17.119444444444444,0.0,15.0
259042,396,-1215.3736558419819,566.5,16.158333333333335,0.0029900308745303725,8.0
259762,397,-736.0,0.0,18.87638888888889,0.0,2.0
260482,398,-808.0,0.0,14.579166666666667,0.0,14.0
261202,399,-1464.8351004717783,473.0,11.301388888888889,0.027638032129210066,1.0
261922,400,-1628.7841268699071,336.3333333333333,13.280555555555555,0.07531663596486905,22.0
262642,401,-1956.208269855545,554.6666666666666,14.509722222222223,0.0032731418350061938,97.0
263362,402,-1262.8171410246518,473.5,11.840277777777779,0.004615785034870911,28.0
264082,403,-1566.4730792529383,252.625,12.911111111111111,0.17775165392447395,13.0
264802,404,-956.7622605363985,257.5,11.825,0.10807506740456932,6.0
265522,405,-2675.4102343787695,422.6666666666667,10.594444444444445,0.1549731969586821,244.0
266242,406,-1475.110007000367,460.0,14.011111111111111,0.06090068948962929,7.0
266962,407,-1409.5379584605525,285.5,14.761111111111111,0.09053033813101805,42.0
267682,408,-2183.085849056604,500.0,17.56388888888889,0.002882599580712788,211.0
268402,409,-884.9035714285715,0.0,11.129166666666666,0.13095238095238096,28.0
269122,410,-1817.6233835837288,381.57142857142856,14.265277777777778,0.16103895625238132,11.0
269842,411,-2024.3982253699337,445.2857142857143,14.222222222222221,0.09249898051564409,16.0
270562,412,-1173.5008314952279,237.5,15.051388888888889,0.18019436140557887,16.0
271282,413,-1998.466878291869,396.0,12.044444444444444,0.102307806363792,9.0
272002,414,-840.6490448504983,15.25,13.106944444444444,0.16220141965054757,20.0
272722,415,-1785.073277388351,518.5,14.227777777777778,0.005111608935138347,109.0
273442,416,-980.0684515915119,323.0,12.92361111111111,0.06840024498968464,1.0
274162,417,-1156.0,0.0,13.588888888888889,0.0,72.0
274882,418,-1222.5925637393766,663.0,14.845833333333333,0.00039246931067044385,40.0
275602,419,-729.103947368421,0.0,11.920833333333333,0.19736842105263158,2.0
276322,420,-784.68125,8.0,16.565277777777776,0.13888310185185185,11.0
277042,421,-1261.5908839216268,364.3333333333333,14.505555555555556,0.18879071309911338,20.0
277762,422,-733.1977272727272,24.0,16.030555555555555,0.0659090909090909,1.0
278482,423,-1203.7757893488642,610.0,12.806944444444444,0.001473145263906815,0.0
279202,424,-917.3063256353369,248.5,12.745833333333334,0.039225256039621716,1.0
279922,425,-1358.8459249555683,386.25,14.380555555555556,0.10702780996908728,7.0
280642,426,-835.1429347826087,69.0,11.36111111111111,0.03439764492753623,15.0
281362,427,-938.6875,0.5,10.055555555555555,0.33269675925925923,38.0
282082,428,-953.0915185783522,576.0,11.873611111111112,0.0011308562197092085,0.0
282802,429,-1193.774121452594,385.6666666666667,16.806944444444444,0.10184579978536219,4.0
283522,430,-1219.133496619668,288.0,11.018055555555556,0.21442878923575143,9.0
284242,431,-1327.1743026971837,628.0,13.36111111111111,0.0013340361303280177,19.0
284962,432,-1680.32706359245,606.0,13.8375,0.002990625252779835,1.0
285682,433,-982.4919871794872,662.0,13.4125,0.000430318138651472,0.0
286402,434,-1263.9230173477638,613.5,14.966666666666667,0.0015534794819784677,10.0
287122,435,-1411.0903594771241,483.3333333333333,16.229166666666668,0.006574560849567954,21.0
287842,436,-1193.5334952210878,603.5,16.054166666666667,0.0011217319198228856,0.0
288562,437,-975.8931530898876,643.0,13.279166666666667,0.00048815933208489387,0.0
289282,438,-1675.5174947903704,547.5,16.25138888888889,0.00488140416231245,17.0
290002,439,-988.5416761299114,340.5,15.973611111111111,0.12180063466828171,0.0
290722,440,-1716.8948210536773,426.3333333333333,14.511111111111111,0.10279276227427603,1.0
291442,441,-1205.5166193750192,355.0,10.341666666666667,0.15521533383307512,12.0
292162,442,-1138.7138043538241,362.0,11.4375,0.11079318811900411,0.0
292882,443,-2181.7235160086248,449.14285714285717,16.4375,0.017534770283530256,39.0
293602,444,-730.0,0.0,18.84861111111111,0.0,1.0
294322,445,-949.2567587939699,282.5,12.719444444444445,0.1448140238228178,2.0
295042,446,-1148.1190373872737,499.5,15.452777777777778,0.004457868747121485,6.0
295762,447,-840.5043425324675,19.0,15.790277777777778,0.14160128066378067,19.0
296482,448,-1138.6482142857144,298.5,17.9875,0.10543320105820106,31.0
297202,449,-742.0,0.0,14.893055555555556,0.0,3.0
297922,450,-784.0,0.0,14.429166666666667,0.0,10.0
298642,451,-724.0,0.0,18.363888888888887,0.0,0.0
299362,452,-760.0,0.0,19.06111111111111,0.0,6.0
